1	 Marana mass..... Thalaivar Pakka mass.... I'm waiting...
1	 thala oda verithanamana  fans like panuga na unga kitta pesanum pa
1	 Trending at #4 - in Malaysia
1	 Ivaruku vayasu aagala  man of masses for a reason
1	 Arjun fan club  Sivakarthikeyan fan club
2	 Kandippa indha padam nalla odadhu.... Idhu Vijay sedhupathi kana padam illa..
1	 300 k views in 45 mins !
1	 Dhanush and vetrimaran! Vera level combo nu soldravanga mattum like pannunga
1	 Again 1990 rajni sir cute look
1	 pakka VJS movie and commercial movie super
1	 thala&yuvan combo  thaara thappata kizhiyaa podhu
2	 Yepodaa Dec20 Agum....Waiting La Veri yeruthu
1	 En thalaivi Vidya balan enga da?
1	 Maaassssssooooooooo maaaassss thalaya ipti oru puthu role la paakrapa as a thala fan romba happy ah erukku
1	 thoothukudi thala fans ellaarum oru like podunga
1	 rajini sir....romba varusham kaliche romba romba styleish irukaruuu.....ssss.... s..sema..s..stylish...s..super...s..star....
1	 I'm Big Fan of Sethupathi in Karnataka , Love u makkal Selvan
1	 Hey Therikaaa Epha Evalo naal aachu Intha words ah kettu
1	 Vera Level AK VA Pakka porom  Waiting
1	 Love from ..... Uttar Pradesh
1	 Thalada Thalaya Minja Tamil Naatla Veara Ewanda 🤔??????????
1	 Thala ya massa paka vandhavanga oru like
1	 I am vijay sir fan    I like ajith sir
1	 vara level isai puyal A.R.RAHMAN bgm
3	 Nera Viswasam trailer pathutu yar lam Inga varinga
2	 Ben 10 paartha maathiri irukku pa
1	 #bgm king yuvan vera level bgm...
1	 Yarellam krish and batman'a indha trailerla pathinga...Hit like
3	 Anyone after darbar motion poster lile it 🤘🤘🤘🤘🤘🤘🤘🤘
1	 vj stp kagatha padam pakkah porom.
2	 Sivaji - Bhajii Sapdu Petta - Sweet Sapdu  Serious scenes,  Same Modulation
1	 Epa ena acting da karthi kola mass
1	 Vetrimaranivanukku mattum eppadi daa intha mathiri bgm kedakkurathu Hats off
1	 Oru raksha ella vere level
1	 Look like remake of pink movie
1	 Evalo vaatti paarthalum 11M views mela earamatinga they
2	 How many beggers are here asking for likes?
1	 Soooooooooooper movie family film payappadaama kudumpathoda parkkkalam
1	 Old Rajnikanth , awesome style and dailogue deliver .
1	 YouTube pakkam Vanthale Asuran trailer pakkama poga mattennu soltravanga Mattum
1	 rajini fan from andhra.... universal hero ....
1	 vera level dhanush sir.. Vetri maran sir...
2	 Pakurathuku munaadiye dislike poduraanuga thalaivan U1 kaga
1	 Adaadadadaaa Ennaamaaa iruku daa trailer Ayyo thalaivaaa thalaivaaa..... mudiyala pongadaa dai pongadaa..... I love you thalaivaaa ummaaaa
1	 Sema   trailer
1	 Thala thala THALA NER KONDA PAAVAri MANRAN MASS
1	 candle anaiyara scene sollum RAJINI MASS na enanu .... adu thoda evanum porakala .......................
0	 Movie kab release hogi uska date fix batao
1	 Bgm semma ya irruku nu solravunga like podunga
1	 V for Versatile , V for vikram
1	 Oruthar mela viswasam katta innoruthara yen kayapaduthringa love u Thala
4	 Ipppaaaaaaaaa sema lateta vanthalum tharama iruku.......
0	 Yevarnna plZzz valla son ki dhanush yemantaado cheptaara plzzz
1	 Thambi viswasam varuthu wait pannu overa adatha
1	 Namma kitta kaadu irundha edupaanunga Namma kitta Ruba irundha pudingipaanunga ana padipa mattum pudunga mudiyaadhuthis dialogue
1	 apdila nadakaathu .....nadaka kudathu ...love u ajith sir
1	 Rajni sirkaha 100 times parkalam.. Worth watching
1	 suyama sindhika therinja ellaruma HERO dan
3	 Asuran Madri ini oru padam varathunga hands up
0	 Generally bap se beta sawai....lekin yaha  Bete(aditya varma)se bap sawai.......
1	 Chiyan sir ur look like Young guy....
2	 No exit....  Ha ha ha
1	 Super 805k likes Night kulla 12 million views thandanum THALA bloods....
1	 Chance illa Anna pakka acting... Salt and pepper look
4	 Thalaaaaaaaaaaaa daaaaaaaaaa thalaaaaaaa daaaaaaaaaa veriyan daaaaaaaaaa
0	 AKSHAY AMIR aur SHAHRUKH ki latest movies main se aapko kiska trailer JABARDAST lga
1	 Unga cell phone ne vittilae vechittu 2.0 padam pakka ponge
1	 Padam vera level la iruku polaye
4	 Who loves akshay kumar $rajnikanth sir
1	 Intro dialogue vsp Anna Ku Correct Aana dialogue
0	 all india kicha sudeep fanz likr
1	 Thala Neega wait Thala wait wait
1	 Parvaiyee Vera level la iruke....N K P...
4	 Hollywood padatha yaar Tamil la dubbing pannathu
4	 Vera leval terailar mass      sivakkarthigayan mass bro
1	 Vetrimaaran dhanush deam vera leval
2	 super super  amazing  stars
1	 karthik super Thalivar marana mass waiting
2	 Mute seidhu paarungal..pongal trailerai kondadungal..tharumaaru thalaivar
1	 Ummmmmmmaaa thala....... no words to say dear role model....
1	 Really sema energetic thalaivaaa... aaduvom paaduvom kondaaduvom this pongal...
1	 Ilaya super star dhanush sir maari mudiyuma
1	 Vera level Rajini sir Awesome vijay sedhubathy sir ultimate
4	 Dislike ethuku da poduriga . Teast ellatha people...
1	 super star  marana mass& makkal selvan engayum sethupathi raja
1	 Ethana thadava paathalum bore adikala....
1	 Vera  11 vjs anna fans like podunga🤩
1	 Style King Rajni  Awesome style
4	 Adaiii idule engada mass  Iruku_🤔 Manasacchiya thottu  Sollunga papom_
1	 Confirm 3D.....  From malaysia.......  Kabali epdi FDFS ohhh..... Kaala epdi FDFS ohhhh ....Adhe thandaaaa 2.0
1	 Super star fans kelam nalla theeni potrukarr karthik subaraj, thalaivar charisma vera level
1	 talivaa ranji sir always super star.
1	 Intha Trailer ku Realtime Likes Ku Link Kudunga....! #Thala
1	 Thala fans likes laa slightaah slow aaguthu....speed up guyzz
2	 ipom comentla pathi peru sk,u1,arjun,sakthimanetc..fans like pana solvanga.yanda.
4	 Marvel aavuthu mairavathu SK universe daw
1	 Kali oda aatam pathachi, inime thooku thurayoda adavadi, alaparaigal than
1	 Ithula Tapsi a heroine ah potrukalaam .
1	 Yarda Krish 4 tamil le pandrathu
1	 Trailer semma mass Vijay Sethubathi anna semma Anna
1	 What a acting thalaivaaaa verithanamaaaa iruku trailer
1	 Wow Sema vikram sir Vera level.padam pakka Marana waiting
1	 Padipa matum namma kitendhu eduka mudiyathu  looks another raw film from vetrimaran
4	 Hit like if you think Rajinikanth is a fucking joke
1	 Ithu than rajini padam mathiri irukku
2	 Maza aa gaya trailer ko dekhkar
1	 Visvasam laa song adichithuku song Inthu laa same tune solli paaru ga song paaraka vidu paaraka vidu adichi paaraka vidu
2	 Ithu Ena BigBoss promo va da like comment nu vilayaditu irukinga 🤣🤣
3	 Super  star Rajini fans like her
1	 sarkar trailer 33 m views Tamil
1	 Nee vaa Thala ungaluku naanga irukom *AK ARMY*
1	 Rompa expectiona iruku... Thala sekiram vaa...Thala..  August10... Waiting. . Thala speech sema mass... Last dialog super...
1	 Maraaana masssss ,... Yappa innu Yevlo young ah iurkare .... Semmaa
1	 Ada BGM Theivame Aniruth nee valga
1	 the STYLE ambassador ... marana masssssssssssssssssssssssssssssssssss .....
1	 Thala always mass... Thala takkaru doi
1	 Oh ithuku than RangaRaj pandey Ajith ku Sombu adichathuku karanama
2	 Nee Free aa Ticket kodutha kuda na Viswasam dha Povan., Thiruku Thakida
1	 Thala i love  you  semmaya irukku Trailer 🤩🤩
4	 that final madurai petta style....maranam Mass maranam..adhuku avantan poranthu varanum....love you thalaivaaa
1	 Thala ajith sir eppawum maasss
1	 Comments section la irrukura angali pangali ellam like pottutu ponga
3	 Eppa enna panna poorom  🤔 sewwt sapda porom
2	 ethu HR nte  KRISHH alle ...
1	 king  of you tube Thala.
1	 marana waiting for nerkonda parvai
1	 Vera level acting chiyaan Vikram Anna
1	 Pandey thalaya vey ethirthu pesuriya goyala theatre pakkam varuva la va.......
4	 261,636 views\r ! in 10 minutes....
1	 Thalapathy fans inga like podunga papom evlo per vanthurukinga ....... Am thala blood
1	 Nanbargale.. petta vum viswasam compare panna theenga.. ajith mm nalla manushan.. rajiyum nalla manushan.. rendu perum jaikkattum..summa unarchiya kilapatheenga
1	 Ena da panni vechu irukinga ..semaya iruku
3	 ತಲಾ ಅಜಿತ್ ಅವರ ಕನ್ನಡ ಅಭಿಮಾನಿಗಳು ಲೈಕ್ ಮಾಡಿ love you Thala
1	 Thalaaa 🤩🤩🤩🤩🤩🤩🤩vera level miss u thala
1	 Thalaivar style its vera level
2	 Name Kum patathukum ennada Sam at ham erukku
1	 FINALLY STAR IS BACK WITH SUPER
1	 Hit like for nawaz n rajinikanth sit
1	 Ore super star Thalaivar  Rajini mattum yevanum porunthu vare povethille 🤘🤘
1	 Thala  semaa  mass  gethu  india no.2 trending
1	 Thala vera level BGM vera level
1	 Thalaivaaaaaaaa itha first movie movie mathiri iruku thalaivaaaaaaaaaaaaaaaaaaaa
1	 Thalaivar mass vijay anna gethu Sasi sir waiting
1	 Haiyayo oru like ku mela poda mudilaye.... thala
1	 Super shankar Sir vera Level Sir marana waiting sir
1	 Konjam othingiru.. odi pathingiru.. varrathu Thalaivaru.. Petta Parak...
1	 I am Thalapathy Fan .. Asuran
4	 Dislike ...for rajini kaga .. trailer Nalla iruku..
1	 Indha Mari Thalaivar pathu rombha naal Aachi get rajinified .. pakka mass trailer
2	 Kandipa Movie Flape nu thariuthu confirm Movie Flap nu Nanikuravanga like
1	 U 1 maaassss u 1 daaa
1	 வாவ் வாவ் ......Super star.. Santhosathala haeart nindidum pola erkku.!! Super super
4	 Robot speaks about nerkonda paarvai
2	 Arumai ya irukku vetri pera vazhththukkal by Thalapathy veriyan
4	 1:56 watch in 0.25× majic oh akshay kumar
1	 Yeppa verithanam da saamy....padam na ippadi irukanum....
1	 Podu thala mass uh
1	 Rajinikum vayasu agala thalaivar rasiganukum vayasu agala hence proved by views and likes
1	 Rajinikanth amass Sasikumar aclass Vijay Sethupathy abass
4	 Ethirpartha alavukku illa...bgm mattama irukku... Why ghibran🤦‍🤦‍
1	 Final dialogue  seruppadi kelvi to  haters
1	 Itha moveku apparam yaarum jathiya pathai pesamatanga
1	 Vj sethupathi ku important ilaa. ....
0	 U kena tunggu lebih lama lagi untuk tau saya.. You have to wait longer to know me
4	 Kv anandh sir surya sir fan sangada paduvanganu ninainga... Kappan trailer than soona sir
1	 Namakku thevayanadha namma tha adichu vanganum..
2	 Marana waiting semma mass thala ethula rangaraj pandey vera super
4	 ARTHASHASTRAM UNGA VAZHY,  DHARMASHASTRAM ENN VAZHY
1	 10 times ku mela pathavanga like pannunga
1	 Original - Pink Remake - Nerkonda Paarvai But Ajith Kumar acting is Killer
2	 I seen 2.0 i doesnt like this movie
1	 Thala + yuvan bgm vera level
1	 Kola gaandu la irukaen padam paaka
1	 U1  bgm king veara level
1	 70 vayasuku yeththa nadippaa ithu..nee vera level thalaivaa...un nadipuku inai nee mattumey
1	 Morning elundhu trailer paathavanga like here
1	 haters ithaium mokka endu sonnenga enda ulahathile ungala vida poramai kaararhal yaareme illada
1	 Enga Thala Vera level la Varar
1	 Pure mass...semmaaa maassssss...Marana massss...vaaa Thalaivaaaaaa.... waiting for Petta and Viswasam.....verithanamaaa
4	 Roshan mask potutu vantu hero nu sonna nambirvomaa
1	 BGM SUPER     AR RAHMAN  SIR
1	 innkkum intha trailer pakkaravanga like pannunga
1	 Superb Akshay sir and Rajni sir
1	 movie naticha Oru oruththangaloda interview pathutu pathtu intha teaser pakuren pa semma mass thala nenga
2	 All thala fans nanglu yenna mukki mukki like potaalu  1m mudiyalea ...
1	 dei new sense onakkusense illayada nee solla thevallam viswasathukku than kodida maramanda.
1	 Tharamana sambavam Pongal day la iruku.. Sema... Rajni Rajni Dan.. One and only super star..
2	 trailer paarthu goosebumps aanavanga like podunga
2	 Mairu maari padam eduka tha laaiku #aaathoo
1	 Ithu Maari Neraiya Neriya Neriya Padam Nadinga Thala
1	 Rajini sir looking semma fresh.......
1	 Wathalaka hollywood range la iruku trailer
1	 vera level  waiting for movie
1	 Oruthavarukku viswasama irukirathukku kaga mathavangala yeh asinga paduthirienga???
2	 All the best lokesh kanagaraj Thalapathy 64 Vera level ahh irukanum Thalapathy ahhh mass ahh katanum
1	 Yarellam padatha pathuttu trailer pakka varinga
1	 700k reached.. 300 in 1m. Therika viduvomaaaaa.
1	 Super trailer. Love Frm Assam for vikram sir
1	 Evanuggada antha 9.4 k dislikes uh?!!!
2	 Superstar na kandippa rajinikanth mattum than
1	 That bgm goose bumps.. ring tone vaika poran
1	 Gvp ku come back movie ah irukkanum
1	 Waiting for 2 million likes varum solravaga thala fans hit like button
1	 Thalayum nalla Padam kudukkurar thalapathiyum nalla Padam kudukkurar. Sanda podama rendu perayum rasikkalame nanba
1	 Super sk Anna super tailar super hero
2	 Wow comment padhne walo aa jao
1	 Thalaivaa sema i love you thalaiva
4	 Mothathula viswasathuku bulb kudukkurathukagave yedutha mathiri iruku
1	 2.0 super star rajinikanth sir amazing
1	 I am THALAPATHY fans...  Nice Super star Anna....
1	 Padam pathuttu inga vanthavanga like podunga
1	 2.0 and thalaivar haters kaala vilundhu kadharuvanunga pola padam nalla illanu paithiya karanunga
2	 padam odutho illayo hero na continues ha padam pannanum. Dhanush doing that adhukkey avarukku special salute
4	 Tha vera level padam pola ...
1	 Welcome back Super star.Chuma adhurudu la
1	 Vera level trailer thalaivaaaaaaaaaaaaaaaaaaaaaaaaa  semaya
1	 Thala NKP #1 trending Sri lanka
1	 Kadaisi dialogue serupadi to Ajith and Vijay rasigarkaluku
4	 Ayo ayo namma aalungaluku vera velaiya ellaya daw Epadium mokka padam thaan therinju poachu
1	 Illaya thalaimuraiku vazhividunga ranini take rest
1	 u1 +thala combo.....!!!!!!!!!!@always awesome......200 times mela pathavanga thatunga like
1	 GV Prakash is back to form nu ninaikiravanga like it.
4	 Vera level thalaiva.... mass marana masss
1	 Ningalum unna client in than poi soltringa
2	 0:43  Intha music ah engaiyo ketta mathiri irukke 🤔🤔
1	 Me no so so in love love an
1	 Maranam mass u maranam Athukku avan thaan poranthu varanum.namma THALAIVAR.PETTA PARAAK
1	 Vera 11 trailer movie ku marana waiting
1	 This is not mass movie, this is Maaran movie ! Vetri Maaran..
4	 Dislike pannavankalku koonjam kooda rasanai ae ila.....thalaivar vera levelll
4	 Thalaivar dha thalaivar dha vera  level
2	 Padam DC movie madhri irutta iruku nu ninaikiravanga like podunga
1	 Semaya iruku pazhya Rajni style ellam partha Madhuri, wow sema
1	 Vera leval thalaivaa 2019 pongal blockbuster
3	 Iam from. Andhra.     I will. Support. Vijay sethupati sir   All Tamil guys supporting.  Mega star.
1	 Comment neraiya panunga pangaligala target 150k comments comment more
1	 Frame to frame remaje of Hindi movie pink
1	 Pink movie   tamil  remake ahh
1	 inimey dhan sirapana sambavangala pakka pora.. vera level thalaiva.
1	 thalaivaaaaaaaaaaaaaaa......... dialogue delivery vera level.. marana waiting for thalaivar in screen on pongal
1	 Ethana Peru chitti reloaded scene kaga marupadiyum pathinga...
2	 Can I get 1 like pls....
2	 Vera Level bgm and stylish Vikram sema mass....
1	 Thalaiva I love u .trailer vera level mass
4	 Rajini avlothan .fans ila .waste othungitarunu .aprm vayasu agirychu sona haters savungada
1	 2M likes varanunu asai padaravangayellam like pannunga
1	 Vjs karupan village getup next sangathamizhan block buster
1	 Thalaiva superstar Rajinikanth very very super
4	 1:12 thank me later. Goosebumbs 3d :)))))))))) like
1	 Thala sonna kadaisi doiluge athu thala fanuke sonna mathiri iruku sema .....
4	 Itha padam block buster Vara valthukkal
1	 Dei Paa.Ranjith paarudaa ithai. Ithu than naanga xpect panura Rajini... 90s kids' Rajini.... Hatts off kaa.supuraaj......
1	 Vfx very very poor ,,worst to see in screen...waste
1	 Thala innum konjam naal la thatta va var mariduvaru
1	 Dislike pottavanlam...enga poi mutti saga porano
1	 Superstar Rajni kanth +Akshay Kumar
1	 Thalayoda nadippu romba strong ga irukku kankalagidichi chense illa he is real human
3	 Ratchasan music madiri iruku.. starting strings
1	 Thalivar da ..yaar yenna sonnalum thalivar thalivar dha
1	 Bgm u1 rocks  Thala always
3	 Dis like potavan thalaivar parthu bayam daa adha dis like poduran
1	 11m cross panniruchu Sahoo, NKP ku o .. oooo
2	 0.43 nee yaaruda komaali fame Jainth
1	 2:05 minutes epadi pochu ne terila.... Completely involved
4	 petta padam vera level. marana mass da idhu rajini gethu gethu thanda. TM AUDIO GURU
1	 I want rajni like this one. Not a kaala. Sema mass
1	 2:10 felt like enakku enna solradhune theriyala. ... Oru coffee sollunga .... adei
4	 rajini sir plssss actor ah ve irundhudunga plsssss
1	 Thuuku dhurai on Next level
4	 sakthimaan scene 90s kids life natantha visayam ya🤣🤣🤣🤣
1	 Padatha pakka wait panravagga like here
4	 Marvel DC lam orama pongada!! Enga tamil cinemavuku nu oru HERO vanthachu
4	 Oruthar Mela viswasam kaatrathukkaga innoruthara yen asinga paduthuringa
1	 Thala fans ellarukum good morning ‍‍‍‍‍
1	 Sirapana tharamana sambavangala inemae dha parka pora....for haters......young superstar is back....
1	 Dialogue ellam semma mass... 10 varusam ulla eruthathu thaney theyrium athu ku munnati .... Semmmaaaaaa...
3	 Thairiyama dewali Ku va thalaiva  nanga irukom irupom 🤗
3	 Plz do one in hindi also
1	 Bigil trailer ku wait pandravanga like podunga
1	 Thalaivaaaaa ni thayan super star ennnaaa style I am waiting
1	 Daily pathalum konjam kooda bore adikkala
1	 Vettu kuthu thavirthu vera mathiri story varadha, vetrimaaran., Ketta vartha illadha varaikum happy..,
1	 August 8 Tamil naaduke  bikil  adikapothu
2	 Vayasu pasanga villanunga .kilavaaaa hero. Kodumaiiiii
1	 Kaithi paathavanga sollunga kgf mari irukka?
1	 Dailyum thala ya pakkama irukka mudiyala
1	 Dei, ennada,.. 'CONAIR' padatha kavuthi pota madiri iruku unga 'KAITHI'\r thiruttu payale Lokesuh????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1	 Acting verithanam nu solravanga like panunga
1	 Ipo thaan 5 lakhs views nu irunthu ...athukula VA...super
1	 Bgm is like vivegam thalai viduthalai song
1	 Ellorum video ku like  pannunga....
1	 thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva thalaiva
1	 Thala fan but karthi sema actor last kavalan siruthai nabagam varuthu brother nariya par maranthu erupanga
1	 Padam andha maari  kaithi2 loading karthi acting verithanam
1	 Who like vetrimaran and dhanush combo like
2	 Telugu Sri Maha Lakshmi (srihari hero) movie , remake
1	 THALA NA EPPO MAY VERA LEVEL
1	 Deivamae na expect panna rajini padam ethu tha not 2.o, kaala, kabali
1	 Semma trailer ...last dialogue superb
1	 I am seeing .....seeing.....seeing and seeing more than 50 times.... Who else here like me...
1	 Ipadi naraiya naraiya naraiya naraiyaaa  Like podunga pa video ku
3	 Christopher Bale ni lan en da innum uyiroda iruka
2	 Zee tamil la intha movie pakkura ipo
1	 Daily morning 10 times minimum pakuravanga like me
1	 Myru mathiri irukku ajith ku set aagala
1	 ayyoooo alagu alaguuuuu thalaivaaaa love uuuuuuuu sema handsome thalaivaaa
1	 pls comment if you are a true chiyaan fan
1	 Superb mass veera leval Jai thalaiva Rajini sir  I am waiting for Peta telugu version
1	 Boos is back rajani is super
1	 Mass ke mass vera level trailer  meralavitutinga thalaiva dialogue pichiuduringa
1	 Ellaarum sweet sapdaporam pongaluku... Petta paaraaak...
1	 #tha vera level thala va thala va va va
1	 Viswasam trailer got 738k+ in just 2 hrs 🤤
4	 Citizen , Nerkonda Paarvai  Samukathuku Eatra Padam   Thalapathy Fans
3	 PETTA VS VISVASAM PETTA = REPLY VISVASAM = LIKE
1	 Vijay Sethupathi fans hit like here
1	 Pandey  thala nadippuku Tough kuduka mudila pola
1	 Thala dialogue vera lvl movie la
1	 Maranaa maasss pettaa  Thalaivaaaaar style kaattaa  Rajini fans ku vettai  Podu kuthu paataa
2	 Ennada intha BGM  kaththi BGM  ah...illa vivegam movie la vara viduthalai song ah ....
2	 Rajani killatu Naai Arivu  ketta  jenmankal  TN Tamils🤣🤣🤣
1	 Shankar - Superstar Star Rajnikanth combo Industry Hit
4	 Vaaram vaaram oru trailer varudhu,   Onni yogi Babu iruparu 🤣 Illa na Sam CS irupaaru
1	 Looks like a good remake of Pink! Stunning cast!
1	 Hollywood aahm Hollywood uuu....paarungada enga padatha
2	 Dhanush nose  is same like Rajni sir's nose  pa. My goodness
3	 Vedha 2.0 fans hit like 🤟
1	 Thalaivar mavusu thirumba aarambikudhu 1 day 11 M views...
1	 Semma mass and class nu solravanga like panuga
1	 official Remake padathuke 812k likes na appe mass padathuke solleve vena confirm 1m+ likes varum
1	 Thala semmya irukku Trailer 1000time paathu iruppen innum konjam kuda salikkala 🤩🤩🤩
1	 Apo BASHA- Ipo PETTA- Thalaivar Marana Mass
1	 Marana thuku melana MASS  thala
2	 Ivaruku vayase agadha  Love u vikram sir
1	 1m like come fast thala fans like here
1	 Shankar + Rajani + Akki
1	 Karthi key verithanamana  Thalapathy oda entry euppudi Erukoma  Aandavaaaaaaa
1	 Lokesh kanagaraj... #Thalapathi_64 ku yaaru la kola waiting la irukurathu....
2	 kola gaandla irukka mavane kollama vidamaatten.. Thalaivar swag..
1	 Rangaraj pandey screen la parka ... Am waiting....
1	 Super nadippin hero chiyaan. Kamal fans like me,
1	 Trailer ah paatha Angaali Pangaali elam oru like podunga
1	 indian movies goes intra national levels woow
3	 Blue sattai maaran be like: kola gaandu la irruken
3	 Sk fans like here 🤩and U1 fans like here action king arjun like here
1	 Ippudi oru trailer vechukittu ethuku da teaser vitinga , mirattal po  visuals la stunning ah iruku
1	 E A C T I O N
3	 0:47 ithu yengayo paatha mathiri la irukku
2	 Padam cetri pera valthukkal by kamalhasan fans
1	 Thala fans likes podunga Let make it 1M likes
2	 Bgm is not powerful like vada chennai
1	 314k  likes. Vs 314k subscribe mass asuran trailer
1	 One Like for rajni kanth fans
1	 Irungada enga Annan Blue satta review solatom..
2	 Film flop nu sorlavaga Like panuga dudes..
1	 Class padathukku ivlo mass look..just Thala things
2	 entha naiku nadakakuda mudiyathu periya buildup
1	 Karthi anna ahka mattum trailer paatha
1	 En uyirey Meenatchi ,Ajith Rasigargal madurai
1	 Malayalam lady superstar Manju Warrier like podungaaaa...
1	 Andra fans oka like veskondi pa
4	 Ennaku ennavo kanithan kathai ya konjam modify pannuna maathiri irruku
0	 3 Language milake bhi nhi tod paya record zero ka
2	 Idhu dhan da Namma thalaivar
1	 Vijay sethupathi fanz  like
1	 Never ever let phone in flight mode!
1	 Pink movie remake but lets see....🤩   ok
2	 Thalaiva. .....semma ..unlike panravan ratham kakki savaan
1	 Dhanush annante oru mass item varunnundenn paranjekk
1	 Semma ji semma ji...solla vaarthe illathalaivaa ur great
1	 Like From Kkdi Dhanush fans Club
1	 T H A L A I V A PETTA = M A R A N A M A S S
1	 Helo mugamudiya illa Krish ooda maskku
1	 Now 800,076 Likes and 67,245 Dislikes
1	 Wat did u say mr meera krishnan dailogue..Vera level thala...Yuvan bgm therikudhu....
3	 Looks like jaguar movie from sandalwood!!! 🤔
2	 Ena da pani vechu irukinga ...dialogue delivery la kevalama iruku🤦‍
1	 1000 varusham aanalum bat parody tha panna mudiyum copy paste Panama.. suyama yosinga dir...tat too with sk..#shi*
1	 nalla film aya mathiyayrunnu triler super
1	 Thala dhan da gethu bollywood la amithabachan oda character ah overtake pani therika vitrakaru
2	 ALWAYS KINGGG OF YOU TUBE,evanum mothanumnu nenachalum avanukku Manda bathirammm
1	 Arada paranje annan feald out ayennu
1	 Fdfs ku wait pantravanga matum like....
2	 Vadachennai is love I'm from karanataka
2	 Vijay sethupathikaga vanthanu Evanavathu sonninga avlotha
1	 Asuran tha mass vera yethuvun illa
4	 Simply amazing movie .... Vere level padam ...
3	 viswasam fastest 190k dislikes world record
1	 Innum 44200 views balance  adichi thookalamaa ‍‍‍‍‍‍‍
1	 Sasikumar irukaru ,,,appo idhu devar samuga padama ?
4	 Rajini thalaivar illa da MGR mattum thaan thalaivar
1	 otha ...padam na ithu padam... shankar vera  level
1	 Marana masss manitha katavul thala ajith
1	 HOW TO DOWNLOAD THIS TRAILER GUYS . MOZILA FIREBOX BROWSER DESKTOP
1	 ella thala fans um oru like podunga
1	 Dear Thala blood's pls make 1m likes
1	 Soori vera level aa nadichurukkaru pola parpom waiting for st
1	 Petta pera  ketta  Chuma athruthula
1	 anjaney bakthan arjun ah ithu.. eeveyraa ku sombadikraaru🤣
1	 Vijaysethupathi Anna  fans like here
1	 Thala yoda last dialog sema mass Vera level  Thala always great
1	 We support kaidhi   bigileeyyy ooooh
1	 Andhe kadaisi dialogue partha...atlee kaithi movie postpone panne mandi pota mathiri teriyudhe
2	 awesome semmmmma veeeeera level hoo hoo
1	 Thani oruvaan maari iruntha Nalla irukum...🥰🥰
1	 King No I  thala mass
0	 Bahubaali is dead 2.0 is killer
1	 Mokkayadha irukku avlo onnum scene illa.
1	 Thala Eapavum Mass Than,Eanga Annan Thala
3	 Last Dialogue enga kitta (VF) soldra Mari iruku
2	 Trailer e eppidinna movie appidi therikkuthunnu parunkavan
2	 Song than nkp la ketta maari irukku
1	 SUPER STAR BACK IN ACTION ..
2	 Dislike panna yellarum  david pasanga thaanu solravanga mattum inga like pannunga
1	 Gv prakash Pei aatam potrukaru... Indha Gv ya than ya Nanga edhirpakurom...  Use earphones
1	 Dhanush ku oru national award parcel pannu
1	 Thalaivar 11 manikku dhan varen sonnaru   10.30 manike vantaru   Tharamaana Sambavam la inime dhan paka poringa
1	 Nalla iruku aana etho miss aaguthu
1	 sweet saapda porom scene la Ironman feel varude pa.. yenakku mattum daana🤔
1	 Vera vera vera vera level thaliva .......
1	 Sariyana potti  pongalukkutha thalaya &thalaivara
4	 Adiii thoooollll kolu mass we are waiting yaarulam wait panringa movie ku
0	 Ye movie to bollywood pink ki remek hai....
1	 Thala sollurthu nalla kelungge daaa. Oruthar mela neenga viswasam kaatratukaaga innorthara yen asinga paduthureenga.
1	 Hey Visvasam ajith la pathiya kuda kanumeda eaga da Eaga Thala action
1	 adichi thooku song ketutu oru like potrunga
3	 Number 1 number 2 Ella papa velayatu
1	 Indha video ku wait pannuvaga mattum like podunga......
4	 Diwali kaithi black buster hit bigil
1	 I am the chiyaan fan ta
1	 Neenga than superana getuplam poduringa anna.
4	 Thalivar pakka mass but am waiting for makkalselvan sethupathi annas mass
1	 Neraya neraya neraya neraya....  Ppppaa thala Vera leval
1	 Hit like if you Love THALA AJITH sir
1	 Oruthar mela viswasam katradhukku mathavangala yen asinga paduthurenga... Hats off dialogue thala....
2	 kon kon 2.0 ke liye pagal ho raha hai
4	 Amithp and thala billa and ragini ithan enga thala
1	 Ippadi naraya naraya naraya naraya narayaaaa.... Vera level THALA
3	 Adhu epdi pa views 44k like matum 55k .Epdi possible
2	 Dub k like te dub  k support
1	 Oruthar meela neenga visuvasam katurathukaga inoruthara yen asinga paduthiringa.....
2	 Simran Trisha pattilam iruntha Padam nalla irukkuma
1	 Entha kaliyoda attatha pakka than Porinka Pongalukku
1	 all the best  rajani sar jr ntr fans
1	 Thalaya thaniya eduthittu vandhenna ennum sandhosa petturippe. Lady Supper Star  Manju Chechiiiiii Dhanush supper
4	 #Bigil Ah vida views kammi Ah iruku
3	 viswasam da ok vaa poooo nalavaa
1	 Come on thala fans mudinja innum moonu naal ku no1 trending la vainga come on
1	 Eppa Karthik unna tha nambi irukom .... Enga thalaivara kappathidu
1	 Yanga kadavur village Karthi sir vanthathuku tq ..
3	 Vjsa 1st Pudichu iron man dubbing naala pudikama ponavanga mattu like podu
1	 Konjam othungiru oodi pathundiruu varathu thalaivaruuu petta parakkkk
